timestamp,sensor_id,value,description
2023-05-07 00:43:55+00:00,126,0.0,irrigation
2023-05-07 00:44:57+00:00,126,0.0,irrigation
2023-05-07 00:47:02+00:00,126,0.0,irrigation
2023-05-07 00:48:04+00:00,126,0.0,irrigation
2023-05-07 00:48:42+00:00,75,93.0,tensiometer
2023-05-07 00:49:06+00:00,126,0.0,irrigation
2023-05-07 00:50:08+00:00,126,0.0,irrigation
2023-05-07 00:51:11+00:00,126,0.0,irrigation
2023-05-07 00:52:13+00:00,126,0.0,irrigation
2023-05-07 00:53:15+00:00,126,0.0,irrigation
2023-05-07 00:54:17+00:00,126,0.0,irrigation
2023-05-07 00:55:19+00:00,126,0.0,irrigation
2023-05-07 00:57:24+00:00,126,0.0,irrigation
2023-05-07 00:58:26+00:00,126,0.0,irrigation
2023-05-07 00:59:28+00:00,126,0.0,irrigation
2023-05-07 01:00:00+00:00,58,0.0,Avg solar radiation (1h)
2023-05-07 01:00:00+00:00,104,75.5,Avg Relative Humidity (1h)
2023-05-07 01:00:00+00:00,55,0.033333333300000004,Avg wind speed (1h)
2023-05-07 01:00:00+00:00,101,0.0,Rain accumulated (1h)
2023-05-07 01:00:00+00:00,102,17.1,Avg Temperature (1h)
2023-05-07 01:02:34+00:00,126,0.0,irrigation
2023-05-07 01:03:37+00:00,126,0.0,irrigation
2023-05-07 01:04:39+00:00,126,0.0,irrigation
2023-05-07 01:05:24+00:00,75,93.0,tensiometer
2023-05-07 01:05:41+00:00,126,0.0,irrigation
2023-05-07 01:06:43+00:00,126,0.0,irrigation
2023-05-07 01:07:45+00:00,126,0.0,irrigation
2023-05-07 01:08:29+00:00,75,93.0,tensiometer
2023-05-07 01:08:48+00:00,126,0.0,irrigation
2023-05-07 01:09:50+00:00,126,0.0,irrigation
2023-05-07 01:10:52+00:00,126,0.0,irrigation
2023-05-07 01:11:54+00:00,126,0.0,irrigation
2023-05-07 01:12:56+00:00,126,0.0,irrigation
2023-05-07 01:13:58+00:00,126,0.0,irrigation
2023-05-07 01:16:03+00:00,126,0.0,irrigation
2023-05-07 01:17:05+00:00,126,0.0,irrigation
2023-05-07 01:19:09+00:00,126,0.0,irrigation
2023-05-07 01:20:11+00:00,126,0.0,irrigation
2023-05-07 01:21:14+00:00,126,0.0,irrigation
2023-05-07 01:22:06+00:00,75,95.0,tensiometer
2023-05-07 01:22:16+00:00,126,0.0,irrigation
2023-05-07 01:23:18+00:00,126,0.0,irrigation
2023-05-07 01:24:20+00:00,126,0.0,irrigation
2023-05-07 01:25:11+00:00,75,93.0,tensiometer
2023-05-07 01:25:22+00:00,126,0.0,irrigation
2023-05-07 01:26:24+00:00,126,0.0,irrigation
2023-05-07 01:27:27+00:00,126,0.0,irrigation
2023-05-07 01:28:29+00:00,126,0.0,irrigation
2023-05-07 01:29:31+00:00,126,0.0,irrigation
2023-05-07 01:30:33+00:00,126,0.0,irrigation
2023-05-07 01:31:35+00:00,126,0.0,irrigation
2023-05-07 01:32:37+00:00,126,0.0,irrigation
2023-05-07 01:33:39+00:00,126,0.0,irrigation
2023-05-07 01:34:42+00:00,126,0.0,irrigation
2023-05-07 01:35:44+00:00,126,0.0,irrigation
2023-05-07 01:37:48+00:00,126,0.0,irrigation
2023-05-07 01:38:48+00:00,75,93.0,tensiometer
2023-05-07 01:38:50+00:00,126,0.0,irrigation
2023-05-07 01:39:53+00:00,126,0.0,irrigation
2023-05-07 01:40:55+00:00,126,0.0,irrigation
2023-05-07 01:41:57+00:00,126,0.0,irrigation
2023-05-07 01:42:59+00:00,126,0.0,irrigation
2023-05-07 01:44:01+00:00,126,0.0,irrigation
2023-05-07 01:45:03+00:00,126,0.0,irrigation
2023-05-07 01:46:05+00:00,126,0.0,irrigation
2023-05-07 01:47:08+00:00,126,0.0,irrigation
2023-05-07 01:48:10+00:00,126,0.0,irrigation
2023-05-07 01:49:12+00:00,126,0.0,irrigation
2023-05-07 01:50:14+00:00,126,0.0,irrigation
2023-05-07 01:51:16+00:00,126,0.0,irrigation
2023-05-07 01:53:20+00:00,126,0.0,irrigation
2023-05-07 01:54:23+00:00,126,0.0,irrigation
2023-05-07 01:55:25+00:00,126,0.0,irrigation
2023-05-07 01:55:30+00:00,75,95.0,tensiometer
2023-05-07 01:56:27+00:00,126,0.0,irrigation
2023-05-07 01:57:29+00:00,126,0.0,irrigation
2023-05-07 01:58:31+00:00,126,0.0,irrigation
2023-05-07 01:58:36+00:00,75,93.0,tensiometer
2023-05-07 01:59:33+00:00,126,0.0,irrigation
2023-05-07 02:00:00+00:00,102,16.34,Avg Temperature (1h)
2023-05-07 02:00:00+00:00,55,1.16,Avg wind speed (1h)
2023-05-07 02:00:00+00:00,104,79.475,Avg Relative Humidity (1h)
2023-05-07 02:00:00+00:00,101,0.0,Rain accumulated (1h)
2023-05-07 02:00:36+00:00,126,0.0,irrigation
2023-05-07 02:01:38+00:00,126,0.0,irrigation
2023-05-07 02:02:40+00:00,126,0.0,irrigation
2023-05-07 02:03:42+00:00,126,0.0,irrigation
2023-05-07 02:04:44+00:00,126,0.0,irrigation
2023-05-07 02:05:46+00:00,126,0.0,irrigation
2023-05-07 02:06:48+00:00,126,0.0,irrigation
2023-05-07 02:07:51+00:00,126,0.0,irrigation
2023-05-07 02:08:53+00:00,126,0.0,irrigation
2023-05-07 02:09:55+00:00,126,0.0,irrigation
2023-05-07 02:10:57+00:00,126,0.0,irrigation
2023-05-07 02:11:59+00:00,126,0.0,irrigation
2023-05-07 02:12:12+00:00,75,93.0,tensiometer
2023-05-07 02:13:01+00:00,126,0.0,irrigation
2023-05-07 02:14:04+00:00,126,0.0,irrigation
2023-05-07 02:15:06+00:00,126,0.0,irrigation
2023-05-07 02:15:18+00:00,75,93.0,tensiometer
2023-05-07 02:16:08+00:00,126,0.0,irrigation
2023-05-07 02:17:10+00:00,126,0.0,irrigation
2023-05-07 02:18:12+00:00,126,0.0,irrigation
2023-05-07 02:19:14+00:00,126,0.0,irrigation
2023-05-07 02:20:17+00:00,126,0.0,irrigation
2023-05-07 02:21:19+00:00,126,0.0,irrigation
2023-05-07 02:22:21+00:00,126,0.0,irrigation
2023-05-07 02:23:23+00:00,126,0.0,irrigation
2023-05-07 02:24:25+00:00,126,0.0,irrigation
2023-05-07 02:25:27+00:00,126,0.0,irrigation
2023-05-07 02:26:30+00:00,126,0.0,irrigation
2023-05-07 02:27:32+00:00,126,0.0,irrigation
2023-05-07 02:28:34+00:00,126,0.0,irrigation
2023-05-07 02:28:54+00:00,75,93.0,tensiometer
2023-05-07 02:29:36+00:00,126,0.0,irrigation
2023-05-07 02:30:38+00:00,126,0.0,irrigation
2023-05-07 02:31:40+00:00,126,0.0,irrigation
2023-05-07 02:32:43+00:00,126,0.0,irrigation
2023-05-07 02:33:45+00:00,126,0.0,irrigation
2023-05-07 02:34:47+00:00,126,0.0,irrigation
2023-05-07 02:36:51+00:00,126,0.0,irrigation
2023-05-07 02:37:53+00:00,126,0.0,irrigation
2023-05-07 02:38:56+00:00,126,0.0,irrigation
2023-05-07 02:39:58+00:00,126,0.0,irrigation
2023-05-07 02:41:00+00:00,126,0.0,irrigation
2023-05-07 02:42:02+00:00,126,0.0,irrigation
2023-05-07 02:43:04+00:00,126,0.0,irrigation
2023-05-07 02:44:06+00:00,126,0.0,irrigation
2023-05-07 02:45:08+00:00,126,0.0,irrigation
2023-05-07 02:45:35+00:00,75,93.0,tensiometer
2023-05-07 02:46:11+00:00,126,0.0,irrigation
2023-05-07 02:47:13+00:00,126,0.0,irrigation
2023-05-07 02:48:15+00:00,126,0.0,irrigation
2023-05-07 02:48:42+00:00,75,93.0,tensiometer
2023-05-07 02:49:17+00:00,126,0.0,irrigation
2023-05-07 02:50:19+00:00,126,0.0,irrigation
2023-05-07 02:51:21+00:00,126,0.0,irrigation
2023-05-07 02:52:24+00:00,126,0.0,irrigation
2023-05-07 02:53:26+00:00,126,0.0,irrigation
2023-05-07 02:54:28+00:00,126,0.0,irrigation
2023-05-07 02:55:30+00:00,126,0.0,irrigation
2023-05-07 02:56:32+00:00,126,0.0,irrigation
2023-05-07 02:57:34+00:00,126,0.0,irrigation
2023-05-07 02:58:36+00:00,126,0.0,irrigation
2023-05-07 02:59:39+00:00,126,0.0,irrigation
2023-05-07 03:00:00+00:00,102,15.7,Avg Temperature (1h)
2023-05-07 03:00:00+00:00,101,0.0,Rain accumulated (1h)
2023-05-07 03:00:00+00:00,55,1.2666666667,Avg wind speed (1h)
2023-05-07 03:00:00+00:00,104,88.2666666667,Avg Relative Humidity (1h)
2023-05-07 03:00:41+00:00,126,0.0,irrigation
2023-05-07 03:01:43+00:00,126,0.0,irrigation
2023-05-07 03:02:45+00:00,126,0.0,irrigation
2023-05-07 03:03:47+00:00,126,0.0,irrigation
2023-05-07 03:04:49+00:00,126,0.0,irrigation
2023-05-07 03:05:24+00:00,75,93.0,tensiometer
2023-05-07 03:05:51+00:00,126,0.0,irrigation
2023-05-07 03:06:54+00:00,126,0.0,irrigation
2023-05-07 03:07:56+00:00,126,0.0,irrigation
2023-05-07 03:08:58+00:00,126,0.0,irrigation
2023-05-07 03:10:00+00:00,126,0.0,irrigation
2023-05-07 03:11:02+00:00,126,0.0,irrigation
2023-05-07 03:12:04+00:00,126,0.0,irrigation
2023-05-07 03:13:06+00:00,126,0.0,irrigation
2023-05-07 03:14:09+00:00,126,0.0,irrigation
2023-05-07 03:15:11+00:00,126,0.0,irrigation
2023-05-07 03:16:13+00:00,126,0.0,irrigation
2023-05-07 03:17:15+00:00,126,0.0,irrigation
2023-05-07 03:18:17+00:00,126,0.0,irrigation
2023-05-07 03:18:59+00:00,75,93.0,tensiometer
2023-05-07 03:19:19+00:00,126,0.0,irrigation
2023-05-07 03:20:21+00:00,126,0.0,irrigation
2023-05-07 03:21:24+00:00,126,0.0,irrigation
2023-05-07 03:22:06+00:00,75,95.0,tensiometer
2023-05-07 03:22:26+00:00,126,0.0,irrigation
2023-05-07 03:23:28+00:00,126,0.0,irrigation
2023-05-07 03:24:30+00:00,126,0.0,irrigation
2023-05-07 03:25:32+00:00,126,0.0,irrigation
2023-05-07 03:26:34+00:00,126,0.0,irrigation
2023-05-07 03:27:36+00:00,126,0.0,irrigation
2023-05-07 03:28:39+00:00,126,0.0,irrigation
2023-05-07 03:29:41+00:00,126,0.0,irrigation
2023-05-07 03:30:43+00:00,126,0.0,irrigation
2023-05-07 03:31:45+00:00,126,0.0,irrigation
2023-05-07 03:32:47+00:00,126,0.0,irrigation
2023-05-07 03:33:49+00:00,126,0.0,irrigation
2023-05-07 03:34:52+00:00,126,0.0,irrigation
2023-05-07 03:35:41+00:00,75,93.0,tensiometer
2023-05-07 03:35:54+00:00,126,0.0,irrigation
2023-05-07 03:36:56+00:00,126,0.0,irrigation
2023-05-07 03:37:58+00:00,126,0.0,irrigation
2023-05-07 03:38:48+00:00,75,93.0,tensiometer
2023-05-07 03:39:00+00:00,126,0.0,irrigation
2023-05-07 03:40:02+00:00,126,0.0,irrigation
2023-05-07 03:41:04+00:00,126,0.0,irrigation
2023-05-07 03:42:07+00:00,126,0.0,irrigation
2023-05-07 03:43:09+00:00,126,0.0,irrigation
2023-05-07 03:44:11+00:00,126,0.0,irrigation
2023-05-07 03:45:13+00:00,126,0.0,irrigation
2023-05-07 03:47:17+00:00,126,0.0,irrigation
2023-05-07 03:48:20+00:00,126,0.0,irrigation
2023-05-07 03:49:22+00:00,126,0.0,irrigation
2023-05-07 03:50:24+00:00,126,0.0,irrigation
2023-05-07 03:51:26+00:00,126,0.0,irrigation
2023-05-07 03:52:23+00:00,75,93.0,tensiometer
2023-05-07 03:52:28+00:00,126,0.0,irrigation
2023-05-07 03:53:30+00:00,126,0.0,irrigation
2023-05-07 03:54:32+00:00,126,0.0,irrigation
2023-05-07 03:55:30+00:00,75,95.0,tensiometer
2023-05-07 03:55:35+00:00,126,0.0,irrigation
2023-05-07 03:56:37+00:00,126,0.0,irrigation
2023-05-07 03:57:39+00:00,126,0.0,irrigation
2023-05-07 03:58:41+00:00,126,0.0,irrigation
2023-05-07 03:59:43+00:00,126,0.0,irrigation
2023-05-07 04:00:00+00:00,55,1.12,Avg wind speed (1h)
2023-05-07 04:00:00+00:00,104,90.86,Avg Relative Humidity (1h)
2023-05-07 04:00:00+00:00,101,0.0,Rain accumulated (1h)
2023-05-07 04:00:00+00:00,102,15.56,Avg Temperature (1h)
2023-05-07 04:00:45+00:00,126,0.0,irrigation
2023-05-07 04:01:47+00:00,126,0.0,irrigation
2023-05-07 04:02:50+00:00,126,0.0,irrigation
2023-05-07 04:03:52+00:00,126,0.0,irrigation
2023-05-07 04:04:54+00:00,126,0.0,irrigation
2023-05-07 04:05:56+00:00,126,0.0,irrigation
2023-05-07 04:06:58+00:00,126,0.0,irrigation
2023-05-07 04:08:00+00:00,126,0.0,irrigation
2023-05-07 04:09:02+00:00,126,0.0,irrigation
2023-05-07 04:09:04+00:00,75,95.0,tensiometer
2023-05-07 04:11:07+00:00,126,0.0,irrigation
2023-05-07 04:12:09+00:00,126,0.0,irrigation
2023-05-07 04:12:12+00:00,75,93.0,tensiometer
2023-05-07 04:13:11+00:00,126,0.0,irrigation
2023-05-07 04:14:13+00:00,126,0.0,irrigation
2023-05-07 04:15:15+00:00,126,0.0,irrigation
2023-05-07 04:16:17+00:00,126,0.0,irrigation
2023-05-07 04:17:20+00:00,126,0.0,irrigation
2023-05-07 04:18:22+00:00,126,0.0,irrigation
2023-05-07 04:19:24+00:00,126,0.0,irrigation
2023-05-07 04:20:26+00:00,126,0.0,irrigation
2023-05-07 04:21:28+00:00,126,0.0,irrigation
2023-05-07 04:22:30+00:00,126,0.0,irrigation
2023-05-07 04:23:32+00:00,126,0.0,irrigation
2023-05-07 04:24:35+00:00,126,0.0,irrigation
2023-05-07 04:25:37+00:00,126,0.0,irrigation
2023-05-07 04:25:46+00:00,75,93.0,tensiometer
2023-05-07 04:26:39+00:00,126,0.0,irrigation
2023-05-07 04:27:41+00:00,126,0.0,irrigation
2023-05-07 04:28:43+00:00,126,0.0,irrigation
2023-05-07 04:28:54+00:00,75,93.0,tensiometer
2023-05-07 04:29:45+00:00,126,0.0,irrigation
2023-05-07 04:30:47+00:00,126,0.0,irrigation
2023-05-07 04:31:50+00:00,126,0.0,irrigation
2023-05-07 04:32:52+00:00,126,0.0,irrigation
2023-05-07 04:33:54+00:00,126,0.0,irrigation
2023-05-07 04:34:56+00:00,126,0.0,irrigation
2023-05-07 04:35:58+00:00,126,0.0,irrigation
2023-05-07 04:37:00+00:00,126,0.0,irrigation
2023-05-07 04:38:03+00:00,126,0.0,irrigation
2023-05-07 04:39:05+00:00,126,0.0,irrigation
2023-05-07 04:40:07+00:00,126,0.0,irrigation
2023-05-07 04:41:09+00:00,126,0.0,irrigation
2023-05-07 04:42:11+00:00,126,0.0,irrigation
2023-05-07 04:42:28+00:00,75,93.0,tensiometer
2023-05-07 04:43:13+00:00,126,0.0,irrigation
2023-05-07 04:44:15+00:00,126,0.0,irrigation
2023-05-07 04:45:18+00:00,126,0.0,irrigation
2023-05-07 04:45:35+00:00,75,93.0,tensiometer
2023-05-07 04:46:20+00:00,126,0.0,irrigation
2023-05-07 04:47:22+00:00,126,0.0,irrigation
2023-05-07 04:48:24+00:00,126,0.0,irrigation
2023-05-07 04:49:26+00:00,126,0.0,irrigation
2023-05-07 04:50:28+00:00,126,0.0,irrigation
2023-05-07 04:51:30+00:00,126,0.0,irrigation
2023-05-07 04:52:33+00:00,126,0.0,irrigation
2023-05-07 04:53:35+00:00,126,0.0,irrigation
2023-05-07 04:54:37+00:00,126,0.0,irrigation
2023-05-07 04:55:39+00:00,126,0.0,irrigation
2023-05-07 04:56:41+00:00,126,0.0,irrigation
2023-05-07 04:57:43+00:00,126,0.0,irrigation
2023-05-07 04:58:46+00:00,126,0.0,irrigation
2023-05-07 04:59:48+00:00,126,0.0,irrigation
2023-05-07 05:00:00+00:00,102,15.7666666667,Avg Temperature (1h)
2023-05-07 05:00:00+00:00,104,86.8,Avg Relative Humidity (1h)
2023-05-07 05:00:00+00:00,55,1.5333333332999999,Avg wind speed (1h)
2023-05-07 05:00:00+00:00,101,0.0,Rain accumulated (1h)
2023-05-07 05:00:50+00:00,126,0.0,irrigation
2023-05-07 05:01:52+00:00,126,0.0,irrigation
2023-05-07 05:02:54+00:00,126,0.0,irrigation
2023-05-07 05:03:56+00:00,126,0.0,irrigation
2023-05-07 05:04:58+00:00,126,0.0,irrigation
2023-05-07 05:06:01+00:00,126,0.0,irrigation
2023-05-07 05:07:03+00:00,126,0.0,irrigation
2023-05-07 05:08:05+00:00,126,0.0,irrigation
2023-05-07 05:09:07+00:00,126,0.0,irrigation
2023-05-07 05:10:09+00:00,126,0.0,irrigation
2023-05-07 05:11:11+00:00,126,0.0,irrigation
2023-05-07 05:12:14+00:00,126,0.0,irrigation
2023-05-07 05:13:16+00:00,126,0.0,irrigation
2023-05-07 05:14:18+00:00,126,0.0,irrigation
2023-05-07 05:15:20+00:00,126,0.0,irrigation
2023-05-07 05:15:52+00:00,75,93.0,tensiometer
2023-05-07 05:16:22+00:00,126,0.0,irrigation
2023-05-07 05:17:24+00:00,126,0.0,irrigation
2023-05-07 05:18:27+00:00,126,0.0,irrigation
2023-05-07 05:18:59+00:00,75,93.0,tensiometer
2023-05-07 05:19:29+00:00,126,0.0,irrigation
2023-05-07 05:20:31+00:00,126,0.0,irrigation
2023-05-07 05:21:33+00:00,126,0.0,irrigation
2023-05-07 05:22:35+00:00,126,0.0,irrigation
2023-05-07 05:23:37+00:00,126,0.0,irrigation
2023-05-07 05:24:40+00:00,126,0.0,irrigation
2023-05-07 05:25:42+00:00,126,0.0,irrigation
2023-05-07 05:26:44+00:00,126,0.0,irrigation
2023-05-07 05:27:46+00:00,126,0.0,irrigation
2023-05-07 05:28:48+00:00,126,0.0,irrigation
2023-05-07 05:29:51+00:00,126,0.0,irrigation
2023-05-07 05:30:53+00:00,126,0.0,irrigation
2023-05-07 05:31:55+00:00,126,0.0,irrigation
2023-05-07 05:32:57+00:00,126,0.0,irrigation
2023-05-07 05:33:59+00:00,126,0.0,irrigation
2023-05-07 05:35:02+00:00,126,0.0,irrigation
2023-05-07 05:35:41+00:00,75,93.0,tensiometer
2023-05-07 05:36:04+00:00,126,0.0,irrigation
2023-05-07 05:37:06+00:00,126,0.0,irrigation
2023-05-07 05:38:08+00:00,126,0.0,irrigation
2023-05-07 05:39:11+00:00,126,0.0,irrigation
2023-05-07 05:40:13+00:00,126,0.0,irrigation
2023-05-07 05:41:15+00:00,126,0.0,irrigation
2023-05-07 05:43:19+00:00,126,0.0,irrigation
2023-05-07 05:44:22+00:00,126,0.0,irrigation
2023-05-07 05:45:24+00:00,126,0.0,irrigation
2023-05-07 05:46:26+00:00,126,0.0,irrigation
2023-05-07 05:47:28+00:00,126,0.0,irrigation
2023-05-07 05:48:31+00:00,126,0.0,irrigation
2023-05-07 05:49:17+00:00,75,93.0,tensiometer
2023-05-07 05:49:33+00:00,126,0.0,irrigation
2023-05-07 05:50:35+00:00,126,0.0,irrigation
2023-05-07 05:51:37+00:00,126,0.0,irrigation
2023-05-07 05:52:23+00:00,75,93.0,tensiometer
2023-05-07 05:52:40+00:00,126,0.0,irrigation
2023-05-07 05:53:42+00:00,126,0.0,irrigation
2023-05-07 05:54:44+00:00,126,0.0,irrigation
2023-05-07 05:55:46+00:00,126,0.0,irrigation
2023-05-07 05:56:48+00:00,126,0.0,irrigation
2023-05-07 05:58:53+00:00,126,0.0,irrigation
2023-05-07 05:59:55+00:00,126,0.0,irrigation
2023-05-07 06:00:00+00:00,101,0.0,Rain accumulated (1h)
2023-05-07 06:00:00+00:00,102,15.48,Avg Temperature (1h)
2023-05-07 06:00:00+00:00,55,1.4,Avg wind speed (1h)
2023-05-07 06:00:00+00:00,104,85.08,Avg Relative Humidity (1h)
2023-05-07 06:00:57+00:00,126,0.0,irrigation
2023-05-07 06:02:00+00:00,126,0.0,irrigation
2023-05-07 06:03:02+00:00,126,0.0,irrigation
2023-05-07 06:04:04+00:00,126,0.0,irrigation
2023-05-07 06:05:06+00:00,126,0.0,irrigation
2023-05-07 06:06:00+00:00,75,93.0,tensiometer
2023-05-07 06:06:09+00:00,126,0.0,irrigation
2023-05-07 06:07:11+00:00,126,0.0,irrigation
2023-05-07 06:08:13+00:00,126,0.0,irrigation
2023-05-07 06:09:04+00:00,75,95.0,tensiometer
2023-05-07 06:09:15+00:00,126,0.0,irrigation
2023-05-07 06:10:17+00:00,126,0.0,irrigation
2023-05-07 06:11:20+00:00,126,0.0,irrigation
2023-05-07 06:12:22+00:00,126,0.0,irrigation
2023-05-07 06:13:24+00:00,126,0.0,irrigation
2023-05-07 06:14:26+00:00,126,0.0,irrigation
2023-05-07 06:15:29+00:00,126,0.0,irrigation
2023-05-07 06:16:31+00:00,126,0.0,irrigation
2023-05-07 06:17:33+00:00,126,0.0,irrigation
2023-05-07 06:18:35+00:00,126,0.0,irrigation
2023-05-07 06:20:40+00:00,126,0.0,irrigation
2023-05-07 06:21:42+00:00,126,0.0,irrigation
2023-05-07 06:22:43+00:00,75,93.0,tensiometer
2023-05-07 06:22:44+00:00,126,0.0,irrigation
2023-05-07 06:23:47+00:00,126,0.0,irrigation
2023-05-07 06:24:49+00:00,126,0.0,irrigation
2023-05-07 06:25:46+00:00,75,93.0,tensiometer
2023-05-07 06:25:51+00:00,126,0.0,irrigation
2023-05-07 06:26:53+00:00,126,0.0,irrigation
2023-05-07 06:27:56+00:00,126,0.0,irrigation
2023-05-07 06:28:58+00:00,126,0.0,irrigation
2023-05-07 06:30:00+00:00,126,0.0,irrigation
2023-05-07 06:31:02+00:00,126,0.0,irrigation
2023-05-07 06:32:05+00:00,126,0.0,irrigation
2023-05-07 06:33:07+00:00,126,0.0,irrigation
2023-05-07 06:34:09+00:00,126,0.0,irrigation
2023-05-07 06:35:11+00:00,126,0.0,irrigation
2023-05-07 06:36:14+00:00,126,0.0,irrigation
2023-05-07 06:37:16+00:00,126,0.0,irrigation
2023-05-07 06:38:18+00:00,126,0.0,irrigation
2023-05-07 06:39:21+00:00,126,0.0,irrigation
2023-05-07 06:39:26+00:00,75,93.0,tensiometer
2023-05-07 06:40:23+00:00,126,0.0,irrigation
2023-05-07 06:41:25+00:00,126,0.0,irrigation
2023-05-07 06:42:28+00:00,126,0.0,irrigation
2023-05-07 06:42:28+00:00,75,93.0,tensiometer
2023-05-07 06:43:30+00:00,126,0.0,irrigation
2023-05-07 06:44:32+00:00,126,0.0,irrigation
2023-05-07 06:45:34+00:00,126,0.0,irrigation
2023-05-07 06:46:37+00:00,126,0.0,irrigation
2023-05-07 06:48:41+00:00,126,0.0,irrigation
2023-05-07 06:49:44+00:00,126,0.0,irrigation
2023-05-07 06:50:46+00:00,126,0.0,irrigation
2023-05-07 06:51:48+00:00,126,0.0,irrigation
2023-05-07 06:52:51+00:00,126,0.0,irrigation
2023-05-07 06:54:55+00:00,126,0.0,irrigation
2023-05-07 06:55:58+00:00,126,0.0,irrigation
2023-05-07 06:56:09+00:00,75,93.0,tensiometer
2023-05-07 06:58:02+00:00,126,0.0,irrigation
2023-05-07 06:59:05+00:00,126,0.0,irrigation
2023-05-07 07:00:00+00:00,104,84.0666666667,Avg Relative Humidity (1h)
2023-05-07 07:00:00+00:00,102,15.6,Avg Temperature (1h)
2023-05-07 07:00:00+00:00,58,183.0,Avg solar radiation (1h)
2023-05-07 07:00:00+00:00,101,0.0,Rain accumulated (1h)
2023-05-07 07:00:00+00:00,55,2.6333333333,Avg wind speed (1h)
2023-05-07 07:00:07+00:00,126,0.0,irrigation
2023-05-07 07:01:09+00:00,126,0.0,irrigation
2023-05-07 07:02:12+00:00,126,0.0,irrigation
2023-05-07 07:03:14+00:00,126,0.0,irrigation
2023-05-07 07:04:16+00:00,126,0.0,irrigation
2023-05-07 07:05:19+00:00,126,0.0,irrigation
2023-05-07 07:07:23+00:00,126,0.0,irrigation
2023-05-07 07:08:26+00:00,126,0.0,irrigation
2023-05-07 07:10:30+00:00,126,0.0,irrigation
2023-05-07 07:11:33+00:00,126,0.0,irrigation
2023-05-07 07:13:37+00:00,126,0.0,irrigation
2023-05-07 07:14:40+00:00,126,0.0,irrigation
2023-05-07 07:15:42+00:00,126,0.0,irrigation
2023-05-07 07:15:52+00:00,75,93.0,tensiometer
2023-05-07 07:16:44+00:00,126,0.0,irrigation
2023-05-07 07:17:47+00:00,126,0.0,irrigation
2023-05-07 07:18:49+00:00,126,0.0,irrigation
2023-05-07 07:19:51+00:00,126,0.0,irrigation
2023-05-07 07:20:54+00:00,126,0.0,irrigation
2023-05-07 07:21:56+00:00,126,0.0,irrigation
2023-05-07 07:22:59+00:00,126,0.0,irrigation
2023-05-07 07:24:01+00:00,126,0.0,irrigation
2023-05-07 07:25:03+00:00,126,0.0,irrigation
